945,344,	1,75
945,891,	1,75
946,438,	1,74
947,016,	1,77
947,578,	1,75
948,11,	1,76
948,672,	1,76
949,235,	1,78
949,813,	1,75
950,328,	1,78
950,86,	1,77
951,375,	1,74
951,922,	1,75
952,469,	1,75
952,985,	1,75
953,532,	1,76
954,078,	1,78
954,625,	1,76
955,125,	1,74
955,657,	1,76
956,188,	1,77
956,735,	1,77
957,282,	1,76
957,86,	1,72
958,375,	1,76
958,907,	1,76
959,469,	1,76
959,985,	1,77
960,516,	1,77
961,032,	1,75
961,578,	1,75
962,125,	1,77
962,672,	1,76
963,172,	1,76
963,703,	1,76
964,235,	1,76
964,766,	1,76
965,328,	1,76
965,907,	1,73
966,422,	1,76
966,953,	1,77
967,469,	1,75
968,	1,74
968,532,	1,72
969,078,	1,77
969,625,	1,76
970,172,	1,75
970,719,	1,75
971,282,	1,78
971,813,	1,77
972,328,	1,76
972,86,	1,76
973,375,	1,74
973,953,	1,75
974,516,	1,73
975,047,	1,77
975,578,	1,77
976,11,	1,76
976,672,	1,77
977,219,	1,76
977,75,	1,76
978,282,	1,77
978,844,	1,77
979,407,	1,77
979,922,	1,76
980,453,	1,76
980,985,	1,78
981,516,	1,77
982,047,	1,74
982,563,	1,76
983,11,	1,76
983,657,	1,75
984,235,	1,75
984,797,	1,77
985,313,	1,75
985,844,	1,73
986,36,	1,77
986,907,	1,73
987,453,	1,76
987,969,	1,77
988,5,	1,74
989,032,	1,75
989,563,	1,74
990,094,	1,75
990,61,	1,75
991,141,	1,72
991,672,	1,76
992,203,	1,8
992,766,	1,77
993,328,	1,76
993,891,	1,74
994,422,	1,74
994,953,	1,75
995,485,	1,77
996,016,	1,73
996,563,	1,77
997,11,	1,75
997,61,	1,76
998,141,	1,77
998,657,	1,74
999,188,	1,74
999,719,	1,74
1000,25,	1,72
1000,8,	1,74
1001,31,	1,77
1001,86,	1,74
1002,38,	1,77
1002,91,	1,71
1003,44,	1,75
1003,95,	1,77
1004,5,	1,77
1005,05,	1,74
1005,56,	1,75
1006,11,	1,74
1006,66,	1,75
1007,19,	1,73
1007,72,	1,76
1008,28,	1,74
1008,84,	1,75
1009,36,	1,75
1009,91,	1,75
1010,45,	1,74
1011,	1,73
1011,56,	1,74
1012,06,	1,75
1012,61,	1,77
1013,19,	1,76
1013,75,	1,75
1014,28,	1,75
1014,81,	1,76
1015,34,	1,76
1015,91,	1,74
1016,47,	1,74
1017,03,	1,75
1017,56,	1,76
1018,11,	1,77
1018,66,	1,75
1019,19,	1,76
1019,74,	1,78
1020,28,	1,77
1020,8,	1,73
1021,33,	1,73
1021,86,	1,73
1022,39,	1,74
1022,94,	1,75
1023,49,	1,77
1024,02,	1,79
1024,56,	1,77
1025,13,	1,75
1025,66,	1,75
1026,19,	1,76
1026,73,	1,74
1027,27,	1,76
1027,8,	1,74
1028,33,	1,74
1028,88,	1,76
1029,41,	1,76
1029,95,	1,76
1030,5,	1,77
1031,08,	1,73
1031,59,	1,74
1032,13,	1,75
1032,64,	1,75
1033,19,	1,75
1033,75,	1,74
1034,3,	1,77
1034,84,	1,74
1035,39,	1,73
1035,91,	1,76
1036,45,	1,73
1036,98,	1,75
1037,5,	1,75
1038,03,	1,76
1038,55,	1,75
1039,13,	1,74
1039,64,	1,75
1040,17,	1,72
1040,69,	1,75
1041,22,	1,75
1041,75,	1,74
1042,28,	1,75
1042,83,	1,77
1043,34,	1,74
1043,89,	1,72
1044,44,	1,74
1044,97,	1,72
1045,5,	1,77
1046,05,	1,72
1046,59,	1,74
1047,17,	1,76
1047,69,	1,77
1048,22,	1,72
1048,73,	1,74
1049,27,	1,75
1049,8,	1,73
1050,33,	1,72
1050,88,	1,75
1051,41,	1,73
1051,94,	1,75
1052,48,	1,76
1053,02,	1,78
1053,55,	1,77
1054,09,	1,74
1054,64,	1,77
1055,22,	1,76
1055,73,	1,76
1056,27,	1,78
1056,78,	1,78
1057,31,	1,75
1057,84,	1,73
1058,38,	1,76
1058,94,	1,75
1059,48,	1,73
1060,03,	1,75
1060,59,	1,73
1061,11,	1,75
1061,66,	1,73
1062,19,	1,73
1062,73,	1,76
1063,28,	1,75
1063,83,	1,74
1064,36,	1,75
1064,89,	1,74
1065,42,	1,75
1065,98,	1,77
1066,53,	1,73
1067,11,	1,75
1067,64,	1,76
1068,17,	1,79
1068,69,	1,76
1069,22,	1,75
1069,73,	1,73
1070,28,	1,76
1070,86,	1,73
1071,38,	1,76
1071,91,	1,76
1072,44,	1,75
1072,97,	1,74
1073,48,	1,72
1074,03,	1,76
1074,58,	1,71
1075,13,	1,74
1075,69,	1,72
1076,2,	1,75
1076,73,	1,75
1077,23,	1,76
1077,78,	1,77
1078,36,	1,74
1078,92,	1,75
1079,45,	1,76
1080,02,	1,75
1080,58,	1,77
1081,16,	1,74
1081,67,	1,73
1082,2,	1,73
1082,73,	1,76
1083,28,	1,75
1083,78,	1,74
1084,31,	1,76
1084,83,	1,74
1085,38,	1,77
1085,94,	1,74
1086,47,	1,73
1087,02,	1,74
1087,56,	1,76
1088,11,	1,75
1088,66,	1,75
1089,19,	1,74
1089,73,	1,72
1090,3,	1,76
1090,86,	1,76
1091,38,	1,74
1091,92,	1,73
1092,47,	1,73
1093,02,	1,74
1093,52,	1,74
1094,05,	1,72
1094,58,	1,73
1095,11,	1,77
1095,67,	1,77
1096,25,	1,75
1096,77,	1,77
1097,3,	1,74
1097,81,	1,72
1098,34,	1,76
1098,88,	1,72
1099,39,	1,74
1099,95,	1,73
1100,48,	1,74
1101,02,	1,74
1101,55,	1,77
1102,09,	1,75
1102,63,	1,75
1103,17,	1,75
1103,72,	1,75
1104,3,	1,75
1104,81,	1,76
1105,34,	1,73
1105,91,	1,76
1106,44,	1,77
1107,02,	1,74
1107,58,	1,75
1108,14,	1,75
1108,67,	1,74
1109,2,	1,76
1109,75,	1,74
1110,28,	1,73
1110,81,	1,71
1111,36,	1,74
1111,89,	1,74
1112,41,	1,75
1112,97,	1,76
1113,52,	1,75
1114,09,	1,74
1114,61,	1,74
1115,14,	1,74
1115,66,	1,74
1116,19,	1,73
1116,72,	1,74
1117,25,	1,75
1117,81,	1,76
1118,36,	1,72
1118,91,	1,75
1119,47,	1,73
1120,03,	1,74
1120,59,	1,72
1121,13,	1,74
1121,66,	1,73
1122,19,	1,73
1122,7,	1,71
1123,23,	1,73
1123,8,	1,71
1124,36,	1,72
1124,94,	1,76
1125,45,	1,75
1125,98,	1,73
1126,52,	1,73
1127,05,	1,74
1127,56,	1,72
1128,11,	1,74
1128,69,	1,73
1129,2,	1,77
1129,75,	1,76
1130,25,	1,72
1130,75,	1,74
1131,28,	1,73
1131,81,	1,76
1132,34,	1,74
1132,89,	1,74
1133,41,	1,73
1133,95,	1,73
1134,5,	1,77
1135,03,	1,74
1135,55,	1,76
1136,09,	1,75
1136,66,	1,75
1137,23,	1,76
1137,8,	1,71
1138,33,	1,74
1138,89,	1,71
1139,45,	1,73
1140,03,	1,73
1140,55,	1,7
1141,08,	1,75
1141,61,	1,75
1142,16,	1,75
1142,7,	1,75
1143,25,	1,76
1143,8,	1,76
1144,33,	1,73
1144,84,	1,72
1145,41,	1,73
1145,94,	1,74
1146,45,	1,78
1146,98,	1,72
1147,52,	1,73
1148,03,	1,74
1148,56,	1,73
1149,09,	1,74
1149,63,	1,72
1150,14,	1,74
1150,69,	1,74
1151,25,	1,75
1151,78,	1,72
1152,31,	1,72
1152,84,	1,72
1153,38,	1,74
1153,89,	1,76
1154,42,	1,75
1154,95,	1,73
1155,5,	1,74
1156,02,	1,76
1156,55,	1,76
1157,11,	1,72
1157,64,	1,75
1158,16,	1,73
1158,69,	1,71
1159,19,	1,72
1159,7,	1,75
1160,25,	1,75
1160,78,	1,72
1161,3,	1,71
1161,84,	1,73
1162,41,	1,7
1162,94,	1,73
1163,44,	1,73
1163,97,	1,74
1164,5,	1,74
1165,03,	1,75
1165,55,	1,75
1166,08,	1,73
1166,59,	1,73
1167,14,	1,74
1167,7,	1,76
1168,23,	1,77
1168,77,	1,75
1169,3,	1,73
1169,86,	1,75
1170,42,	1,76
1170,95,	1,74
1171,48,	1,72
1171,98,	1,73
1172,48,	1,74
1173,02,	1,73
1173,55,	1,73
1174,09,	1,72
1174,64,	1,74
1175,22,	1,72
1175,78,	1,75
1176,31,	1,74
1176,84,	1,75
1177,38,	1,74
1177,92,	1,72
1178,44,	1,74
1178,98,	1,75
1179,53,	1,72
1180,03,	1,72
1180,53,	1,75
1181,06,	1,76
1181,58,	1,72
1182,11,	1,71
1182,64,	1,73
1183,19,	1,74
1183,73,	1,73
1184,31,	1,71
1184,83,	1,74
1185,36,	1,73
1185,89,	1,75
1186,42,	1,74
1186,94,	1,74
1187,47,	1,71
1187,98,	1,73
1188,53,	1,74
1189,09,	1,77
1189,63,	1,74
1190,14,	1,73
1190,69,	1,74
1191,25,	1,73
1191,83,	1,76
1192,34,	1,74
1192,88,	1,73
1193,38,	1,73
1193,91,	1,75
1194,42,	1,73
1194,95,	1,75
1195,48,	1,72
1196,02,	1,76
1196,53,	1,75
1197,08,	1,73
1197,64,	1,72
1198,2,	1,71
1198,73,	1,74
1199,3,	1,7
1199,86,	1,69
1200,39,	1,71
1200,92,	1,74
1201,42,	1,72
1201,92,	1,73
1202,45,	1,73
1202,97,	1,71
1203,5,	1,71
1204,03,	1,74
1204,56,	1,73
1205,13,	1,75
1205,7,	1,73
1206,27,	1,75
1206,81,	1,74
1207,36,	1,74
1207,88,	1,72
1208,42,	1,74
1208,97,	1,74
1209,47,	1,74
1209,97,	1,75
1210,5,	1,77
1211,02,	1,76
1211,55,	1,73
1212,08,	1,73
1212,63,	1,72
1213,17,	1,75
1213,75,	1,73
1214,31,	1,73
1214,86,	1,71
1215,42,	1,73
1215,97,	1,72
1216,55,	1,73
1217,06,	1,73
1217,59,	1,71
1218,13,	1,73
1218,66,	1,71
1219,2,	1,77
1219,72,	1,74
1220,25,	1,73
1220,78,	1,74
1221,31,	1,74
1221,84,	1,73
1222,36,	1,73
1222,91,	1,73
1223,45,	1,74
1223,97,	1,78
1224,52,	1,74
1225,06,	1,74
1225,59,	1,71
1226,13,	1,74
1226,69,	1,74
1227,25,	1,75
1227,77,	1,72
1228,3,	1,71
1228,83,	1,74
1229,36,	1,74
1229,89,	1,7
1230,41,	1,73
1230,95,	1,71
1231,5,	1,73
1232,02,	1,71
1232,56,	1,73
1233,11,	1,74
1233,64,	1,74
1234,17,	1,75
1234,73,	1,75
1235,3,	1,74
1235,81,	1,74
1236,36,	1,75
1236,91,	1,77
1237,44,	1,72
1237,95,	1,76
1238,48,	1,74
1239,02,	1,73
1239,55,	1,75
1240,06,	1,75
1240,61,	1,73
1241,16,	1,74
1241,69,	1,74
1242,23,	1,73
1242,78,	1,75
1243,34,	1,76
1243,86,	1,74
1244,39,	1,74
1244,92,	1,72
1245,45,	1,7
1245,98,	1,76
1246,53,	1,74
1247,06,	1,74
1247,61,	1,71
1248,16,	1,75
1248,73,	1,73
1249,3,	1,75
1249,84,	1,73
1250,39,	1,71
1250,91,	1,71
1251,45,	1,74
1252,02,	1,72
1252,58,	1,76
1253,11,	1,74
1253,64,	1,72
1254,19,	1,73
1254,72,	1,73
1255,25,	1,74
1255,78,	1,73
1256,33,	1,74
1256,86,	1,72
1257,38,	1,74
1257,91,	1,73
1258,44,	1,74
1258,95,	1,74
1259,48,	1,74
1260,05,	1,72
1260,55,	1,75
1261,05,	1,74
1261,58,	1,73
1262,09,	1,74
1262,66,	1,73
1263,2,	1,75
1263,73,	1,73
1264,25,	1,77
1264,83,	1,73
1265,34,	1,76
1265,88,	1,77
1266,39,	1,75
1266,94,	1,74
1267,48,	1,74
1268,	1,73
1268,55,	1,76
1269,09,	1,71
1269,64,	1,76
1270,14,	1,73
1270,67,	1,72
1271,2,	1,74
1271,73,	1,73
1272,3,	1,73
1272,88,	1,73
1273,39,	1,75
1273,92,	1,73
1274,44,	1,72
1274,98,	1,73
1275,53,	1,71
1276,05,	1,75
1276,59,	1,73
1277,14,	1,74
1277,69,	1,78
1278,25,	1,74
1278,78,	1,73
1279,31,	1,73
1279,88,	1,71
1280,44,	1,7
1280,94,	1,73
1281,44,	1,76
1281,97,	1,73
1282,53,	1,73
1283,08,	1,73
1283,64,	1,75
1284,2,	1,75
1284,77,	1,73
1285,3,	1,72
1285,84,	1,73
1286,39,	1,74
1286,94,	1,74
1287,48,	1,75
1287,98,	1,75
1288,52,	1,71
1289,03,	1,74
1289,56,	1,73
1290,09,	1,72
1290,63,	1,75
1291,14,	1,73
1291,69,	1,71
1292,23,	1,69
1292,77,	1,73
1293,3,	1,73
1293,86,	1,75
1294,44,	1,7
1294,98,	1,76
1295,53,	1,72
1296,09,	1,72
1296,63,	1,72
1297,16,	1,71
1297,69,	1,73
1298,23,	1,73
1298,78,	1,75
1299,33,	1,76
1299,86,	1,76
1300,38,	1,71
1300,92,	1,74
1301,47,	1,75
1302,03,	1,71
1302,61,	1,73
1303,17,	1,75
1303,69,	1,71
1304,22,	1,72
1304,73,	1,72
1305,28,	1,72
1305,83,	1,7
1306,38,	1,76
1306,94,	1,74
1307,47,	1,78
1308,	1,72
1308,56,	1,72
1309,13,	1,72
1309,63,	1,73
1310,17,	1,71
1310,72,	1,72
1311,27,	1,72
1311,78,	1,72
1312,33,	1,73
1312,89,	1,75
1313,45,	1,74
1313,98,	1,72
1314,52,	1,73
1315,06,	1,71
1315,58,	1,7
1316,13,	1,73
1316,67,	1,75
1317,22,	1,74
1317,78,	1,69
1318,31,	1,73
1318,83,	1,75
1319,41,	1,76
1319,97,	1,73
1320,5,	1,73
1321,03,	1,74
1321,56,	1,72
1322,11,	1,74
1322,66,	1,72
1323,19,	1,72
1323,73,	1,73
1324,3,	1,73
1324,86,	1,75
1325,38,	1,71
1325,92,	1,73
1326,47,	1,74
1327,	1,77
1327,52,	1,75
1328,05,	1,76
1328,58,	1,74
1329,13,	1,73
1329,67,	1,7
1330,25,	1,72
1330,77,	1,72
1331,3,	1,72
1331,83,	1,74
1332,38,	1,72
1332,92,	1,72
1333,47,	1,69
1334,02,	1,74
1334,55,	1,72
1335,06,	1,73
1335,56,	1,75
1336,08,	1,69
1336,63,	1,72
1337,19,	1,73
1337,72,	1,71
1338,27,	1,72
1338,81,	1,73
1339,31,	1,72
1339,84,	1,71
1340,36,	1,72
