977,875,	1,777
978,422,	1,747
978,985,	1,661
979,547,	1,75
980,063,	1,76
980,594,	1,71
981,11,	1,727
981,657,	1,79
982,172,	1,734
982,703,	1,74
983,266,	1,688
983,797,	1,76
984,36,	1,819
984,922,	1,756
985,453,	1,756
985,969,	1,793
986,5,	1,773
987,047,	1,74
987,594,	1,757
988,11,	1,744
988,641,	1,737
989,157,	1,737
989,703,	1,849
990,219,	1,657
990,75,	1,773
991,266,	1,819
991,813,	1,75
992,36,	1,733
992,907,	1,66
993,469,	1,749
994,016,	1,723
994,563,	1,713
995,094,	1,749
995,625,	1,713
996,157,	1,812
996,703,	1,746
997,219,	1,673
997,735,	1,733
998,266,	1,667
998,766,	1,71
999,328,	1,813
999,86,	1,72
1000,39,	1,74
1000,94,	1,773
1001,45,	1,787
1001,99,	1,668
1002,5,	1,704
1003,05,	1,78
1003,56,	1,701
1004,09,	1,784
1004,66,	1,784
1005,17,	1,754
1005,7,	1,708
1006,25,	1,708
1006,78,	1,661
1007,33,	1,694
1007,86,	1,75
1008,42,	1,704
1008,99,	1,691
1009,5,	1,816
1010,05,	1,746
1010,61,	1,763
1011,14,	1,71
1011,7,	1,766
1012,2,	1,74
1012,75,	1,76
1013,33,	1,684
1013,89,	1,783
1014,41,	1,727
1014,95,	1,76
1015,5,	1,664
1016,05,	1,674
1016,59,	1,773
1017,16,	1,736
1017,7,	1,809
1018,25,	1,779
1018,8,	1,711
1019,33,	1,717
1019,88,	1,793
1020,41,	1,793
1020,94,	1,76
1021,45,	1,734
1022,	1,737
1022,55,	1,757
1023,08,	1,803
1023,63,	1,757
1024,14,	1,757
1024,7,	1,685
1025,25,	1,701
1025,8,	1,784
1026,31,	1,761
1026,88,	1,764
1027,39,	1,695
1027,92,	1,814
1028,48,	1,744
1029,	1,814
1029,55,	1,827
1030,09,	1,705
1030,64,	1,649
1031,2,	1,804
1031,7,	1,745
1032,25,	1,817
1032,78,	1,754
1033,33,	1,751
1033,89,	1,721
1034,44,	1,731
1034,97,	1,698
